,attraction_id,name,country,province,city,location__lat,location__lng,price,rating,attraction,category
1741,1755,maple_ridge_kids_adventure_course,canada,british_columbia,vancouver,,,20.99,-1.0,https://tripadvisor.ca/AttractionProductDetail-g154943-d11471093-Maple_Ridge_Kids_Adventure_Course-Vancouver_British_Columbia.html,tours_&_sightseeing
1742,1756,city_beers:_bus_tour_of_ottawa_breweries,canada,ontario,ottawa,45.4058027,-75.7231336,84.75,5.0,https://tripadvisor.ca/AttractionProductDetail-g155004-d11471096-City_Beers_Bus_Tour_of_Ottawa_Breweries-Ottawa_Ontario.html,tours_&_sightseeing
1743,1757,caribbean_dreams_north_coast_private_party_hopper,caribbean,dominican_republic,puerto_plata_province,35.3353949,-81.8877587,80.43,-1.0,https://tripadvisor.ca/AttractionProductDetail-g147290-d14974970-Caribbean_Dreams_North_Coast_Private_Party_Hopper-Puerto_Plata_Puerto_Plata_Province_Dominican_Republic.html,tours_&_sightseeing
1744,1758,caribbean_dreams_las_terrenas_private_party_hopper,caribbean,dominican_republic,samana_province,35.3353949,-81.8877587,80.43,-1.0,https://tripadvisor.ca/AttractionProductDetail-g259440-d14974971-Caribbean_Dreams_Las_Terrenas_Private_Party_Hopper-Las_Terrenas_Samana_Province_Dominican_Republic.html,tours_&_sightseeing
1745,1759,caribbean_dreams_santo_domingo_private_party_hopper,caribbean,dominican_republic,santo_domingo_province,35.3353949,-81.8877587,80.43,-1.0,https://tripadvisor.ca/AttractionProductDetail-g147289-d14974969-Caribbean_Dreams_Santo_Domingo_Private_Party_Hopper-Santo_Domingo_Santo_Domingo_Province_Dominican_Republic.html,tours_&_sightseeing
1746,1760,1-hour_luxury_city_tour_of_victoria,canada,british_columbia,vancouver_island,,,130.0,-1.0,https://tripadvisor.ca/AttractionProductDetail-g154945-d14103753-1_Hour_Luxury_City_Tour_of_Victoria-Victoria_Victoria_Capital_Regional_District_Vancouver_Island_British_Columbia.html,tours_&_sightseeing
1747,1761,sherlock's_escapes_-_a_scandal_in_kingston,asia,indonesia,java,,,25.0,-1.0,https://tripadvisor.ca/AttractionProductDetail-g2304086-d14037895-Sherlock_s_Escapes_A_Scandal_in_Kingston-Thousand_Islands_Java.html,tours_&_sightseeing
1748,1762,sherlock's_escapes_-_a_culinary_pursuit,asia,indonesia,java,,,25.0,-1.0,https://tripadvisor.ca/AttractionProductDetail-g2304086-d14070676-Sherlock_s_Escapes_A_Culinary_Pursuit-Thousand_Islands_Java.html,tours_&_sightseeing
1749,1763,ripley's_believe_it_or_not!_niagara_falls_admission,canada,ontario,niagara_falls,,,10.95,4.5,https://tripadvisor.ca/AttractionProductDetail-g154998-d11461720-Ripley_s_Believe_It_or_Not_Niagara_Falls_Admission-Niagara_Falls_Ontario.html,theme_parks
1750,1764,niagara_skywheel_admission_ticket,canada,ontario,niagara_falls,,,14.68,4.5,https://tripadvisor.ca/AttractionProductDetail-g154998-d11455104-Niagara_SkyWheel_Admission_Ticket-Niagara_Falls_Ontario.html,theme_parks
1751,1765,clifton_hill_fun_pass:_top_6_attractions,canada,ontario,niagara_falls,,,33.84,4.5,https://tripadvisor.ca/AttractionProductDetail-g154998-d11455103-Clifton_Hill_Fun_Pass_Top_6_Attractions-Niagara_Falls_Ontario.html,theme_parks
1752,1766,flyover_canada_simulated_flight_ride,canada,british_columbia,vancouver,,,34.65,5.0,https://tripadvisor.ca/AttractionProductDetail-g154943-d11454928-FlyOver_Canada_Simulated_Flight_Ride-Vancouver_British_Columbia.html,theme_parks
1753,1767,adult_ticket,canada,ontario,niagara_falls,,,16.9,-1.0,https://tripadvisor.ca/AttractionProductDetail-g154998-d15689769-Adult_Ticket-Niagara_Falls_Ontario.html,theme_parks
1754,1768,marineland_of_canada_day_pass,canada,ontario,niagara_falls,,,54.18,-1.0,https://tripadvisor.ca/AttractionProductDetail-g154998-d12923669-Marineland_of_Canada_Day_Pass-Niagara_Falls_Ontario.html,theme_parks
1755,1769,bora_park_indoor_water_park_admission_ticket,canada,quebec,quebec_city,,,34.48,-1.0,https://tripadvisor.ca/AttractionProductDetail-g155033-d14054427-Bora_Park_Indoor_Water_Park_Admission_Ticket-Quebec_City_Quebec.html,theme_parks
1756,1770,"transfer_buffalo_niagara_international_airport_buf_to_niagara-on-the-lake,canada",united_states,new_york_(ny),buffalo,37.09024,-95.712891,179.0,-1.0,https://tripadvisor.ca/AttractionProductDetail-g60974-d13232244-Transfer_Buffalo_Niagara_International_Airport_BUF_to_Niagara_on_the_Lake_Canada-Buffalo_New_York.html,transfers_&_ground_transport
1757,1771,day_trip_from_seattle_to_victoria_on_the_victoria_clipper,united_states,washington_(wa),seattle,,,170.41,4.5,https://tripadvisor.ca/AttractionProductDetail-g60878-d11450659-Day_Trip_from_Seattle_to_Victoria_on_the_Victoria_Clipper-Seattle_Washington.html,transfers_&_ground_transport
1758,1772,vancouver_aquabus_ferry_ticket,canada,british_columbia,vancouver,,,16.0,4.5,https://tripadvisor.ca/AttractionProductDetail-g154943-d11452906-Vancouver_AquaBus_Ferry_Ticket-Vancouver_British_Columbia.html,transfers_&_ground_transport
1759,1773,hop-on_and_hop-off_banff_bus,canada,alberta,canadian_rockies,51.1772557,-115.5729412,60.0,5.0,https://tripadvisor.ca/AttractionProductDetail-g154911-d12265650-Hop_On_and_Hop_Off_Banff_Bus-Banff_Banff_National_Park_Alberta.html,transfers_&_ground_transport
1760,1774,sea_to_sky_gondola_shuttle_package,canada,british_columbia,vancouver,,,82.95,5.0,https://tripadvisor.ca/AttractionProductDetail-g154943-d11468735-Sea_to_Sky_Gondola_Shuttle_Package-Vancouver_British_Columbia.html,transfers_&_ground_transport
1761,1775,private_transport_from_vancouver_international_airport_(yvr)_to_downtown_vancouver,canada,british_columbia,vancouver,49.2650247,-123.1124489,122.66,5.0,https://tripadvisor.ca/AttractionProductDetail-g154943-d12272202-Private_Transport_from_Vancouver_International_Airport_YVR_to_Downtown_Vancouver-Vancouver_British_Columbia.html,transfers_&_ground_transport
1762,1776,coach_transfer_from_downtown_victoria_to_downtown_vancouver,canada,british_columbia,vancouver_island,,,70.0,4.0,https://tripadvisor.ca/AttractionProductDetail-g154945-d14103805-Coach_Transfer_from_Downtown_Victoria_to_Downtown_Vancouver-Victoria_Victoria_Capital_Regional_District_Vancouver_Island_British_Columbia.html,transfers_&_ground_transport
1763,1777,coach_transfer_from_vancouver_international_airport_to_downtown_victoria,canada,british_columbia,vancouver_island,,,78.0,-1.0,https://tripadvisor.ca/AttractionProductDetail-g154945-d14103807-Coach_Transfer_from_Vancouver_International_Airport_to_Downtown_Victoria-Victoria_Victoria_Capital_Regional_District_Vancouver_Island_British_Columbia.html,transfers_&_ground_transport
1764,1778,coach_transfer_from_downtown_vancouver_to_downtown_victoria,canada,british_columbia,vancouver,,,70.0,4.5,https://tripadvisor.ca/AttractionProductDetail-g154943-d12289470-Coach_Transfer_from_Downtown_Vancouver_to_Downtown_Victoria-Vancouver_British_Columbia.html,transfers_&_ground_transport
1765,1779,victoria_day_trip_from_seattle_with_butchart_gardens,united_states,washington_(wa),seattle,,,271.29,4.5,https://tripadvisor.ca/AttractionProductDetail-g60878-d11482778-Victoria_Day_Trip_from_Seattle_with_Butchart_Gardens-Seattle_Washington.html,transfers_&_ground_transport
1766,1780,shared_transfer:_jasper_to_edmonton_airport_or_edmonton_mall,canada,alberta,canadian_rockies,52.8780879,-118.0799308,93.45,3.0,https://tripadvisor.ca/AttractionProductDetail-g154918-d11450068-Shared_Transfer_Jasper_to_Edmonton_Airport_or_Edmonton_Mall-Jasper_Jasper_National_Park_Alberta.html,transfers_&_ground_transport
1767,1781,"high-speed_passenger_ferry_downtown_vancouver_to_downtown_victoria,_bc",canada,british_columbia,vancouver,,,115.5,-1.0,https://tripadvisor.ca/AttractionProductDetail-g154943-d15207248-High_speed_Passenger_Ferry_Downtown_Vancouver_to_Downtown_Victoria_BC-Vancouver_British_Columbia.html,transfers_&_ground_transport
1768,1782,granville_island_ferry_hop-on_hop-off_day_pass,canada,british_columbia,vancouver,49.2716956,-123.1363434,16.0,5.0,https://tripadvisor.ca/AttractionProductDetail-g154943-d13382667-Granville_Island_Ferry_Hop_On_Hop_Off_Day_Pass-Vancouver_British_Columbia.html,transfers_&_ground_transport
1769,1783,kelowna_airport_transportation_flat_rate_price,canada,british_columbia,okanagan_valley,,,77.0,-1.0,https://tripadvisor.ca/AttractionProductDetail-g1973465-d16753242-Kelowna_Airport_Transportation_flat_rate_price-Big_White_Okanagan_Valley_British_Columbia.html,transfers_&_ground_transport
1770,1784,silver_star_or_big_whiter_shuttle_services_family_prices,canada,british_columbia,okanagan_valley,49.8294363,-119.6265584,60.0,-1.0,https://tripadvisor.ca/AttractionProductDetail-g1973465-d16692248-Silver_Star_or_Big_Whiter_Shuttle_Services_Family_prices-Big_White_Okanagan_Valley_British_Columbia.html,transfers_&_ground_transport
1771,1785,big_white_shuttle_services,canada,british_columbia,okanagan_valley,49.8294363,-119.6265584,47.0,-1.0,https://tripadvisor.ca/AttractionProductDetail-g1973465-d16654891-Big_White_Shuttle_Services-Big_White_Okanagan_Valley_British_Columbia.html,transfers_&_ground_transport
1772,1786,coach_transfer_from_downtown_victoria_to_downtown_vancouver_hotels,canada,british_columbia,vancouver_island,,,75.0,4.5,https://tripadvisor.ca/AttractionProductDetail-g154945-d14103803-Coach_Transfer_from_Downtown_Victoria_to_Downtown_Vancouver_Hotels-Victoria_Victoria_Capital_Regional_District_Vancouver_Island_British_Columbia.html,transfers_&_ground_transport
1773,1787,"high-speed_passenger_ferry_downtown_victoria_to_downtown_vancouver,_bc",canada,british_columbia,vancouver,,,115.5,-1.0,https://tripadvisor.ca/AttractionProductDetail-g154943-d15207247-High_speed_Passenger_Ferry_Downtown_Victoria_to_Downtown_Vancouver_BC-Vancouver_British_Columbia.html,transfers_&_ground_transport
1774,1788,private_transfer_from_yvr_airport_to_vancouver,canada,british_columbia,vancouver,49.2043733,-122.9339129,189.0,-1.0,https://tripadvisor.ca/AttractionProductDetail-g154943-d15342125-Private_Transfer_from_YVR_Airport_to_Vancouver-Vancouver_British_Columbia.html,transfers_&_ground_transport
1775,1789,vancouver_airport_to_whistler_private_transfer,canada,british_columbia,vancouver,49.2602186,-123.0201111,435.5,-1.0,https://tripadvisor.ca/AttractionProductDetail-g154943-d14207779-Vancouver_Airport_to_Whistler_Private_Transfer-Vancouver_British_Columbia.html,transfers_&_ground_transport
1776,1790,private_arrival_transfer:_toronto_pearson_international_airport_to_hotel,canada,ontario,toronto,,,85.2,3.0,https://tripadvisor.ca/AttractionProductDetail-g155019-d11451639-Private_Arrival_Transfer_Toronto_Pearson_International_Airport_to_Hotel-Toronto_Ontario.html,transfers_&_ground_transport
1777,1791,vancouver_international_airport_plaza_premium_lounge,canada,british_columbia,vancouver,,,64.35,3.5,https://tripadvisor.ca/AttractionProductDetail-g154943-d11450603-Vancouver_International_Airport_Plaza_Premium_Lounge-Vancouver_British_Columbia.html,transfers_&_ground_transport
1778,1792,private_transport_from_downtown_vancouver_to_vancouver_international_airport_(yvr),canada,british_columbia,vancouver,49.2650247,-123.1124489,110.3,5.0,https://tripadvisor.ca/AttractionProductDetail-g154943-d12272204-Private_Transport_from_Downtown_Vancouver_to_Vancouver_International_Airport_YVR-Vancouver_British_Columbia.html,transfers_&_ground_transport
1779,1793,"alberta_transfer:_banff,_jasper,_lake_louise,_calgary_and_kananaskis",canada,alberta,calgary,,,33.6,4.5,https://tripadvisor.ca/AttractionProductDetail-g154913-d11448304-Alberta_Transfer_Banff_Jasper_Lake_Louise_Calgary_and_Kananaskis-Calgary_Alberta.html,transfers_&_ground_transport
1780,1794,"private_transfer_-_yyc_airport_or_downtown_hotel_going_to_banff_town_,_alberta",canada,alberta,calgary,,,235.5,-1.0,https://tripadvisor.ca/AttractionProductDetail-g154913-d15068172-Private_Transfer_YYC_airport_or_Downtown_Hotel_going_to_Banff_Town_Alberta-Calgary_Alberta.html,transfers_&_ground_transport
1781,1795,coach_transfer_from_downtown_vancouver_hotels_to_downtown_victoria,canada,british_columbia,vancouver,,,75.0,4.5,https://tripadvisor.ca/AttractionProductDetail-g154943-d12289469-Coach_Transfer_from_Downtown_Vancouver_Hotels_to_Downtown_Victoria-Vancouver_British_Columbia.html,transfers_&_ground_transport
1782,1796,private_transport_from_canada_place_cruise_ship_terminal_to_vancouver_international_airport_(yvr),canada,british_columbia,vancouver,49.2650247,-123.1124489,110.3,5.0,https://tripadvisor.ca/AttractionProductDetail-g154943-d12272207-Private_Transport_from_Canada_Place_Cruise_Ship_Terminal_to_Vancouver_International_Airport_YVR-Vancouver_British_Columbia.html,transfers_&_ground_transport
1783,1797,private_arrival_transfer:_calgary_international_airport_to_calgary_and_surrounding_area,canada,alberta,calgary,,,144.35,-1.0,https://tripadvisor.ca/AttractionProductDetail-g154913-d11477014-Private_Arrival_Transfer_Calgary_International_Airport_to_Calgary_and_Surrounding_Area-Calgary_Alberta.html,transfers_&_ground_transport
1784,1798,private_transfer_from_vancouver_to_seattle_or_sea-tac_seattle_airport,canada,british_columbia,vancouver,49.2043733,-122.9339129,809.0,-1.0,https://tripadvisor.ca/AttractionProductDetail-g154943-d15604522-Private_Transfer_from_Vancouver_to_Seattle_or_Sea_Tac_Seattle_Airport-Vancouver_British_Columbia.html,transfers_&_ground_transport
1785,1799,private_transfer_from_yvr_airport_to_whistler,canada,british_columbia,vancouver,49.2043733,-122.9339129,499.0,-1.0,https://tripadvisor.ca/AttractionProductDetail-g154943-d15341400-Private_Transfer_from_YVR_Airport_to_Whistler-Vancouver_British_Columbia.html,transfers_&_ground_transport
1786,1800,private_transfer-_yyc_airport_or_downtown_hotel_going_to_banff_town_(round_trip),canada,alberta,calgary,,,470.88,-1.0,https://tripadvisor.ca/AttractionProductDetail-g154913-d15071841-Private_Transfer_YYC_airport_or_Downtown_Hotel_going_to_Banff_Town_Round_Trip-Calgary_Alberta.html,transfers_&_ground_transport
1787,1801,shared_arrival_transfer:_calgary_airport_to_alberta_hotels,canada,alberta,calgary,51.1306919,-114.0066346,72.45,5.0,https://tripadvisor.ca/AttractionProductDetail-g154913-d11448309-Shared_Arrival_Transfer_Calgary_Airport_to_Alberta_Hotels-Calgary_Alberta.html,transfers_&_ground_transport
1788,1802,shared_departure_transfer:_alberta_hotels_to_calgary_airport,canada,alberta,calgary,51.1306919,-114.0066346,72.45,5.0,https://tripadvisor.ca/AttractionProductDetail-g154913-d11448310-Shared_Departure_Transfer_Alberta_Hotels_to_Calgary_Airport-Calgary_Alberta.html,transfers_&_ground_transport
1789,1803,"private_departure_transfer_-_banff,_ab_to_calgary_int'l_airport_(yyc)_in_suvs",canada,alberta,canadian_rockies,,,235.5,-1.0,https://tripadvisor.ca/AttractionProductDetail-g154911-d15068403-Private_Departure_Transfer_Banff_AB_to_Calgary_Int_l_airport_YYC_in_SUVs-Banff_Banff_National_Park_Alberta.html,transfers_&_ground_transport
1790,1804,roundtrip_ground_transfer_buffalo_niagara_int_airport_(buf)-niagara_falls_canada,united_states,new_york_(ny),buffalo,37.09024,-95.712891,302.1,5.0,https://tripadvisor.ca/AttractionProductDetail-g60974-d14080911-ROUNDTRIP_Ground_Transfer_Buffalo_Niagara_Int_Airport_BUF_Niagara_Falls_Canada-Buffalo_New_York.html,transfers_&_ground_transport
1791,1805,private_transport_from_downtown_vancouver_to_whistler,canada,british_columbia,vancouver,49.2650247,-123.1124489,486.62,5.0,https://tripadvisor.ca/AttractionProductDetail-g154943-d12272203-Private_Transport_from_Downtown_Vancouver_to_Whistler-Vancouver_British_Columbia.html,transfers_&_ground_transport
1792,1806,whistler_to_vancouver_airport_private_transfer,canada,british_columbia,vancouver,49.2602186,-123.0201111,425.0,-1.0,https://tripadvisor.ca/AttractionProductDetail-g154943-d14207778-Whistler_to_Vancouver_Airport_Private_Transfer-Vancouver_British_Columbia.html,transfers_&_ground_transport
1793,1807,vancouver_whistler_private_transfer,canada,british_columbia,vancouver,,,620.0,-1.0,https://tripadvisor.ca/AttractionProductDetail-g154943-d15090224-Vancouver_Whistler_Private_Transfer-Vancouver_British_Columbia.html,transfers_&_ground_transport
1794,1808,whistler_to_downtown_vancouver_private_transfer,canada,british_columbia,vancouver,49.2602186,-123.0201111,393.75,-1.0,https://tripadvisor.ca/AttractionProductDetail-g154943-d14207839-Whistler_to_Downtown_Vancouver_Private_Transfer-Vancouver_British_Columbia.html,transfers_&_ground_transport
1795,1809,private_transfer_from_vancouver_to_yvr_airport,canada,british_columbia,vancouver,49.2043733,-122.9339129,179.0,-1.0,https://tripadvisor.ca/AttractionProductDetail-g154943-d15342747-Private_Transfer_from_Vancouver_to_YVR_Airport-Vancouver_British_Columbia.html,transfers_&_ground_transport
1796,1810,private_transport_from_whistler_to_downtown_vancouver,canada,british_columbia,whistler,49.2650247,-123.1124489,486.62,-1.0,https://tripadvisor.ca/AttractionProductDetail-g154948-d12272208-Private_Transport_from_Whistler_to_Downtown_Vancouver-Whistler_British_Columbia.html,transfers_&_ground_transport
1797,1811,private_transport_from_vancouver_international_airport_(yvr)_to_whistler,canada,british_columbia,vancouver,49.2650247,-123.1124489,498.97,5.0,https://tripadvisor.ca/AttractionProductDetail-g154943-d12272201-Private_Transport_from_Vancouver_International_Airport_YVR_to_Whistler-Vancouver_British_Columbia.html,transfers_&_ground_transport
1798,1812,private_transport_from_whistler_to_vancouver_international_airport_(yvr),canada,british_columbia,whistler,49.2650247,-123.1124489,486.62,4.5,https://tripadvisor.ca/AttractionProductDetail-g154948-d12272200-Private_Transport_from_Whistler_to_Vancouver_International_Airport_YVR-Whistler_British_Columbia.html,transfers_&_ground_transport
1799,1813,vancouver_airport_to_or_from_whistler_by_coach_(single_trip),canada,british_columbia,vancouver,,,70.0,-1.0,https://tripadvisor.ca/AttractionProductDetail-g154943-d15638393-Vancouver_Airport_to_or_from_Whistler_by_Coach_Single_trip-Vancouver_British_Columbia.html,transfers_&_ground_transport
1800,1814,private_transport_from_vancouver_international_airport_(yvr)_to_north_or_west_vancouver,canada,british_columbia,vancouver,49.2650247,-123.1124489,177.81,4.5,https://tripadvisor.ca/AttractionProductDetail-g154943-d12272214-Private_Transport_from_Vancouver_International_Airport_YVR_to_North_or_West_Vancouver-Vancouver_British_Columbia.html,transfers_&_ground_transport
1801,1815,private_transport_from_vancouver_international_airport_(yvr)_to_canada_place_cruise_ship_terminal,canada,british_columbia,vancouver,49.2650247,-123.1124489,122.66,5.0,https://tripadvisor.ca/AttractionProductDetail-g154943-d12272205-Private_Transport_from_Vancouver_International_Airport_YVR_to_Canada_Place_Cruise_Ship_Terminal-Vancouver_British_Columbia.html,transfers_&_ground_transport
1802,1816,butchart_gardens_shuttle_from_victoria_hotels,canada,british_columbia,vancouver_island,48.4205836,-123.3727018,71.4,5.0,https://tripadvisor.ca/AttractionProductDetail-g154945-d14103864-Butchart_Gardens_Shuttle_from_Victoria_Hotels-Victoria_Victoria_Capital_Regional_District_Vancouver_Island_British_Columbia.html,transfers_&_ground_transport
1803,1817,private_transfer:_yvr_to_vancouver_downtown_by_sedan,canada,british_columbia,vancouver,,,149.0,-1.0,https://tripadvisor.ca/AttractionProductDetail-g154943-d15079685-Private_Transfer_YVR_to_Vancouver_Downtown_by_Sedan-Vancouver_British_Columbia.html,transfers_&_ground_transport
1804,1818,private_transport_from_canada_place_cruise_ship_terminal_to_downtown_vancouver,canada,british_columbia,vancouver,49.2650247,-123.1124489,110.3,4.5,https://tripadvisor.ca/AttractionProductDetail-g154943-d12272206-Private_Transport_from_Canada_Place_Cruise_Ship_Terminal_to_Downtown_Vancouver-Vancouver_British_Columbia.html,transfers_&_ground_transport
1805,1819,air_taxi_and_tour_from_toronto_-_niagara_including_ground_transport_to_niagara_hotels,canada,ontario,toronto,43.1897478,-79.1701169,563.87,5.0,https://tripadvisor.ca/AttractionProductDetail-g155019-d11478873-Air_Taxi_and_Tour_from_Toronto_Niagara_including_Ground_Transport_to_Niagara_Hotels-Toronto_Ontario.html,transfers_&_ground_transport
1806,1820,private_tour_and_transfer_from_niagara_falls_to_buffalo_airport,canada,ontario,niagara_falls,,,179.0,4.5,https://tripadvisor.ca/AttractionProductDetail-g154998-d12009932-Private_Tour_and_Transfer_from_Niagara_Falls_to_Buffalo_Airport-Niagara_Falls_Ontario.html,transfers_&_ground_transport
1807,1821,private_transport_from_downtown_vancouver_to_canada_place_cruise_ship_terminal,canada,british_columbia,vancouver,49.2650247,-123.1124489,110.3,5.0,https://tripadvisor.ca/AttractionProductDetail-g154943-d12272209-Private_Transport_from_Downtown_Vancouver_to_Canada_Place_Cruise_Ship_Terminal-Vancouver_British_Columbia.html,transfers_&_ground_transport
1808,1822,private_transfer:_downtown_hotel_to_toronto_pearson_international_airport,canada,ontario,toronto,43.6611142,-79.3765866,64.5,4.0,https://tripadvisor.ca/AttractionProductDetail-g155019-d11465982-Private_Transfer_Downtown_Hotel_to_Toronto_Pearson_International_Airport-Toronto_Ontario.html,transfers_&_ground_transport
1809,1823,one-way_private_transfer:_from_toronto_pearson_airport_to_mcmaster_university_and_hamilton_city,canada,ontario,toronto,,,63.95,-1.0,https://tripadvisor.ca/AttractionProductDetail-g155019-d13805190-One_Way_Private_Transfer_from_Toronto_Pearson_Airport_to_McMaster_University_and_Hamilton_City-Toronto_Ontario.html,transfers_&_ground_transport
1810,1824,vip_big_white_airport_shuttle_in_a_luxury_suv,canada,british_columbia,okanagan_valley,,,755.0,-1.0,https://tripadvisor.ca/AttractionProductDetail-g1973465-d15358650-VIP_Big_White_Airport_Shuttle_in_a_Luxury_SUV-Big_White_Okanagan_Valley_British_Columbia.html,transfers_&_ground_transport
1811,1825,private_tour_and_transfer_from_niagara_falls_to_toronto_international_airport,canada,ontario,niagara_falls,,,289.0,-1.0,https://tripadvisor.ca/AttractionProductDetail-g154998-d12009943-Private_Tour_and_Transfer_from_Niagara_Falls_to_Toronto_International_Airport-Niagara_Falls_Ontario.html,transfers_&_ground_transport
1812,1826,private_tour_and_transfer_from_niagara_falls_to_hamilton_international_airport,canada,ontario,niagara_falls,,,209.0,-1.0,https://tripadvisor.ca/AttractionProductDetail-g154998-d12009948-Private_Tour_and_Transfer_from_Niagara_Falls_to_Hamilton_International_Airport-Niagara_Falls_Ontario.html,transfers_&_ground_transport
1813,1827,los_angeles_lax_airport_transfer_for_departures,united_states,california_(ca),los_angeles,,,149.96,5.0,https://tripadvisor.ca/AttractionProductDetail-g32655-d11471496-Los_Angeles_LAX_Airport_Transfer_for_Departures-Los_Angeles_California.html,transfers_&_ground_transport
1814,1828,roundtrip_ground_transfer_toronto_pearson_int_airport_(yyz)-niagara_falls_canada,canada,ontario,toronto,,,538.0,5.0,https://tripadvisor.ca/AttractionProductDetail-g155019-d14080910-ROUNDTRIP_Ground_Transfer_Toronto_Pearson_Int_Airport_YYZ_Niagara_Falls_Canada-Toronto_Ontario.html,transfers_&_ground_transport
1815,1829,seal_colony_3-hour_boat_rental_for_5_to_6_people,canada,british_columbia,vancouver,49.272817,-123.1364204,169.0,-1.0,https://tripadvisor.ca/AttractionProductDetail-g154943-d11484659-Seal_Colony_3_Hour_Boat_Rental_for_5_to_6_People-Vancouver_British_Columbia.html,transfers_&_ground_transport
1816,1830,round_trip_:_toronto_pearson_airport_to_toronto_downtown_hotel_&_accommodations,canada,ontario,toronto,,,239.88,-1.0,https://tripadvisor.ca/AttractionProductDetail-g155019-d14199396-Round_Trip_Toronto_Pearson_Airport_to_Toronto_Downtown_Hotel_Accommodations-Toronto_Ontario.html,transfers_&_ground_transport
1817,1831,private_departure_transfer:_calgary_and_surrounding_area_to_calgary_international_airport,canada,alberta,calgary,,,127.98,5.0,https://tripadvisor.ca/AttractionProductDetail-g154913-d11477015-Private_Departure_Transfer_Calgary_and_Surrounding_Area_to_Calgary_International_Airport-Calgary_Alberta.html,transfers_&_ground_transport
1818,1832,private_arrival_transfer:_calgary_international_airport_to_banff,canada,alberta,calgary,,,528.26,4.5,https://tripadvisor.ca/AttractionProductDetail-g154913-d11477016-Private_Arrival_Transfer_Calgary_International_Airport_to_Banff-Calgary_Alberta.html,transfers_&_ground_transport
1819,1833,private_arrival_transfer:_calgary_international_airport_to_canmore_or_kananaskis_country,canada,alberta,calgary,,,400.28,-1.0,https://tripadvisor.ca/AttractionProductDetail-g154913-d11477018-Private_Arrival_Transfer_Calgary_International_Airport_to_Canmore_or_Kananaskis_Country-Calgary_Alberta.html,transfers_&_ground_transport
1820,1834,private_departure_transfer:_canmore_or_kananaskis_country_to_calgary_international_airport,canada,alberta,calgary,,,383.9,3.0,https://tripadvisor.ca/AttractionProductDetail-g154913-d11477019-Private_Departure_Transfer_Canmore_or_Kananaskis_Country_to_Calgary_International_Airport-Calgary_Alberta.html,transfers_&_ground_transport
1821,1835,private_arrival_transfer:_calgary_international_airport_to_lake_louise,canada,alberta,calgary,,,656.23,-1.0,https://tripadvisor.ca/AttractionProductDetail-g154913-d11477020-Private_Arrival_Transfer_Calgary_International_Airport_to_Lake_Louise-Calgary_Alberta.html,transfers_&_ground_transport
1822,1836,private_departure_transfer:_lake_louise_to_calgary_international_airport,canada,alberta,calgary,,,639.85,2.0,https://tripadvisor.ca/AttractionProductDetail-g154913-d11477021-Private_Departure_Transfer_Lake_Louise_to_Calgary_International_Airport-Calgary_Alberta.html,transfers_&_ground_transport
1823,1837,shuttle_to_l'île_d'orléans_from_quebec_city,canada,quebec,quebec_city,46.898015,-71.182973,20.0,2.5,https://tripadvisor.ca/AttractionProductDetail-g155033-d15000854-Shuttle_to_l_Ile_d_Orleans_from_Quebec_City-Quebec_City_Quebec.html,transfers_&_ground_transport
1824,1838,private_one-way_transfer:_toronto_pearson_airport_or_markham_city_ontario,canada,ontario,toronto,,,58.88,-1.0,https://tripadvisor.ca/AttractionProductDetail-g155019-d15101889-Private_One_Way_Transfer_Toronto_Pearson_Airport_or_Markham_City_Ontario-Toronto_Ontario.html,transfers_&_ground_transport
1825,1839,private_one-way_transfer:_toronto_pearson_airport_or_oakville_city_ontario,canada,ontario,toronto,,,31.88,-1.0,https://tripadvisor.ca/AttractionProductDetail-g155019-d15101890-Private_One_Way_Transfer_Toronto_Pearson_Airport_or_Oakville_City_Ontario-Toronto_Ontario.html,transfers_&_ground_transport
1826,1840,private_transfer_from_yxx_abbotsford_airport_to_vancouver,canada,british_columbia,things_to_do_in_vancouver,49.2043733,-122.9339129,379.0,-1.0,https://tripadvisor.ca/AttractionProductDetail-g154922-d15593187-Private_Transfer_from_YXX_Abbotsford_Airport_to_Vancouver-British_Columbia.html,transfers_&_ground_transport
1827,1841,private_transport_from_downtown_vancouver_to_rocky_mountaineer_train_station,canada,british_columbia,vancouver,49.2650247,-123.1124489,110.3,-1.0,https://tripadvisor.ca/AttractionProductDetail-g154943-d12272210-Private_Transport_from_Downtown_Vancouver_to_Rocky_Mountaineer_Train_Station-Vancouver_British_Columbia.html,transfers_&_ground_transport
1828,1842,private_transport_from_downtown_vancouver_to_pacific_central_station_via_rail,canada,british_columbia,vancouver,49.2650247,-123.1124489,110.3,5.0,https://tripadvisor.ca/AttractionProductDetail-g154943-d12272212-Private_Transport_from_Downtown_Vancouver_to_Pacific_Central_Station_Via_Rail-Vancouver_British_Columbia.html,transfers_&_ground_transport
1829,1843,private_transport_from_pacific_central_station_via_rail_to_downtown_vancouver,canada,british_columbia,vancouver,49.2650247,-123.1124489,110.3,-1.0,https://tripadvisor.ca/AttractionProductDetail-g154943-d12272213-Private_Transport_from_Pacific_Central_Station_Via_Rail_to_Downtown_Vancouver-Vancouver_British_Columbia.html,transfers_&_ground_transport
